,age,capital-gain,capital-loss,education-num,education_type,employment_type,fnlwgt,hours-per-week,marital-status,native-country,race,relationship,sex
10964,26.0,0.0,0.0,10.0,0.0,1.0,313473.0,30.0,1.0,1.0,0.0,3.0,1.0
10965,31.0,0.0,0.0,7.0,2.0,1.0,209529.0,40.0,0.0,0.0,0.0,2.0,1.0
10966,24.0,0.0,0.0,7.0,2.0,1.0,214956.0,45.0,1.0,1.0,0.0,3.0,1.0
10969,37.0,0.0,0.0,10.0,0.0,1.0,446390.0,40.0,0.0,1.0,0.0,1.0,0.0
10971,31.0,0.0,0.0,10.0,0.0,1.0,61898.0,40.0,0.0,1.0,0.0,1.0,0.0
10972,34.0,0.0,0.0,9.0,0.0,1.0,181152.0,35.0,0.0,1.0,3.0,1.0,0.0
10973,34.0,0.0,0.0,10.0,0.0,1.0,90409.0,40.0,1.0,1.0,0.0,4.0,1.0
10975,29.0,0.0,0.0,10.0,0.0,1.0,176727.0,38.0,1.0,1.0,0.0,3.0,1.0
10976,26.0,1.0,0.0,11.0,0.0,1.0,285367.0,28.0,1.0,1.0,0.0,4.0,1.0
10977,36.0,0.0,0.0,14.0,1.0,1.0,135293.0,50.0,1.0,1.0,0.0,3.0,0.0
10980,56.0,0.0,0.0,9.0,0.0,1.0,162301.0,40.0,1.0,1.0,0.0,0.0,0.0
10983,48.0,0.0,0.0,13.0,0.0,0.0,319079.0,30.0,1.0,1.0,0.0,0.0,0.0
10984,64.0,0.0,0.0,9.0,0.0,1.0,134912.0,12.0,0.0,1.0,0.0,2.0,1.0
10985,31.0,0.0,0.0,9.0,0.0,1.0,35985.0,40.0,0.0,1.0,0.0,2.0,1.0
10986,44.0,0.0,0.0,9.0,0.0,1.0,245317.0,40.0,0.0,1.0,0.0,2.0,1.0
10987,34.0,0.0,0.0,13.0,0.0,1.0,35743.0,40.0,0.0,1.0,0.0,2.0,1.0
10988,54.0,0.0,0.0,10.0,0.0,1.0,231004.0,37.0,1.0,1.0,0.0,3.0,0.0
10989,51.0,0.0,0.0,10.0,2.0,1.0,237295.0,40.0,1.0,1.0,0.0,3.0,0.0
10990,38.0,0.0,0.0,3.0,0.0,1.0,43311.0,40.0,0.0,0.0,0.0,1.0,0.0
10991,18.0,0.0,0.0,7.0,2.0,1.0,154583.0,16.0,1.0,1.0,0.0,4.0,0.0
10992,64.0,0.0,0.0,9.0,1.0,1.0,278515.0,40.0,1.0,1.0,3.0,0.0,0.0
10993,26.0,0.0,0.0,10.0,0.0,1.0,266062.0,60.0,1.0,1.0,0.0,3.0,1.0
10995,46.0,0.0,0.0,12.0,-9.223372036854776e+18,2.0,102388.0,60.0,0.0,1.0,0.0,2.0,1.0
10998,19.0,0.0,0.0,11.0,0.0,1.0,100669.0,20.0,1.0,1.0,2.0,4.0,1.0
11000,42.0,0.0,0.0,15.0,0.0,2.0,223566.0,15.0,1.0,1.0,0.0,3.0,1.0
11001,22.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,95552.0,40.0,1.0,1.0,0.0,4.0,1.0
11002,27.0,0.0,0.0,9.0,1.0,1.0,159676.0,40.0,1.0,1.0,0.0,5.0,1.0
11004,48.0,0.0,0.0,9.0,1.0,1.0,70584.0,40.0,0.0,1.0,0.0,2.0,1.0
11005,29.0,0.0,0.0,7.0,2.0,1.0,153475.0,40.0,1.0,1.0,0.0,0.0,0.0
11009,35.0,0.0,0.0,11.0,0.0,1.0,187589.0,40.0,0.0,1.0,0.0,2.0,1.0
11010,46.0,0.0,0.0,13.0,2.0,2.0,65535.0,60.0,0.0,1.0,0.0,2.0,1.0
11011,50.0,0.0,0.0,9.0,2.0,1.0,38540.0,40.0,0.0,1.0,0.0,2.0,1.0
11012,46.0,0.0,0.0,3.0,0.0,1.0,191389.0,40.0,0.0,0.0,0.0,1.0,0.0
11013,19.0,0.0,0.0,9.0,0.0,1.0,231492.0,60.0,1.0,1.0,0.0,4.0,1.0
11014,32.0,0.0,0.0,6.0,2.0,1.0,130007.0,35.0,1.0,1.0,0.0,4.0,0.0
11016,33.0,0.0,0.0,10.0,1.0,1.0,52240.0,40.0,1.0,1.0,3.0,3.0,0.0
11017,65.0,0.0,0.0,12.0,0.0,2.0,172906.0,50.0,1.0,1.0,0.0,3.0,0.0
11018,47.0,0.0,0.0,8.0,0.0,1.0,158685.0,48.0,1.0,1.0,0.0,3.0,0.0
11019,33.0,0.0,0.0,9.0,0.0,1.0,307693.0,30.0,1.0,1.0,3.0,3.0,0.0
11020,40.0,0.0,0.0,10.0,0.0,1.0,202922.0,40.0,0.0,1.0,0.0,2.0,1.0
11021,61.0,0.0,0.0,9.0,0.0,0.0,119563.0,25.0,1.0,1.0,0.0,3.0,0.0
11022,30.0,0.0,0.0,11.0,0.0,1.0,161444.0,38.0,0.0,1.0,0.0,2.0,1.0
11023,27.0,0.0,0.0,13.0,0.0,1.0,82242.0,45.0,1.0,0.0,0.0,5.0,1.0
11024,68.0,0.0,0.0,9.0,0.0,1.0,357233.0,10.0,1.0,1.0,0.0,5.0,0.0
11025,31.0,0.0,0.0,10.0,2.0,1.0,177596.0,40.0,1.0,0.0,0.0,3.0,0.0
11026,27.0,0.0,0.0,9.0,2.0,1.0,209085.0,45.0,1.0,1.0,0.0,5.0,1.0
11027,35.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,241306.0,50.0,1.0,1.0,0.0,3.0,1.0
11030,22.0,0.0,0.0,10.0,0.0,1.0,109456.0,32.0,1.0,1.0,0.0,4.0,1.0
11031,68.0,0.0,0.0,9.0,2.0,1.0,34887.0,6.0,1.0,1.0,0.0,3.0,0.0
11032,55.0,0.0,0.0,13.0,0.0,1.0,202435.0,40.0,1.0,1.0,0.0,3.0,0.0
11033,49.0,0.0,0.0,10.0,0.0,1.0,191821.0,32.0,1.0,1.0,0.0,0.0,0.0
11035,37.0,0.0,0.0,9.0,1.0,1.0,78374.0,38.0,0.0,0.0,2.0,1.0,0.0
11036,58.0,0.0,0.0,9.0,0.0,1.0,129786.0,40.0,0.0,1.0,0.0,2.0,1.0
11037,23.0,0.0,0.0,9.0,1.0,1.0,410439.0,20.0,1.0,1.0,0.0,4.0,1.0
11039,42.0,0.0,0.0,13.0,-9.223372036854776e+18,1.0,33895.0,40.0,1.0,1.0,0.0,3.0,0.0
11040,20.0,0.0,0.0,10.0,0.0,1.0,178390.0,30.0,1.0,1.0,0.0,4.0,1.0
11041,63.0,0.0,0.0,7.0,0.0,1.0,114011.0,40.0,1.0,1.0,0.0,3.0,0.0
11042,23.0,0.0,0.0,12.0,0.0,1.0,157839.0,35.0,1.0,1.0,0.0,3.0,0.0
11043,30.0,0.0,0.0,10.0,0.0,0.0,97355.0,40.0,1.0,1.0,0.0,3.0,0.0
11045,22.0,0.0,0.0,13.0,0.0,1.0,225515.0,40.0,0.0,1.0,0.0,1.0,0.0
11046,21.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,138513.0,25.0,1.0,1.0,0.0,4.0,1.0
11047,72.0,0.0,0.0,7.0,0.0,2.0,138248.0,20.0,0.0,1.0,0.0,2.0,1.0
11048,28.0,0.0,0.0,10.0,0.0,2.0,149141.0,45.0,0.0,1.0,0.0,2.0,1.0
11049,36.0,0.0,0.0,13.0,2.0,0.0,233955.0,40.0,0.0,1.0,1.0,2.0,1.0
11052,22.0,0.0,0.0,10.0,0.0,1.0,188779.0,16.0,1.0,1.0,3.0,4.0,0.0
11053,53.0,0.0,0.0,9.0,2.0,1.0,287927.0,60.0,1.0,0.0,0.0,3.0,0.0
11055,39.0,0.0,0.0,13.0,1.0,1.0,165215.0,15.0,1.0,0.0,0.0,3.0,0.0
11057,48.0,0.0,0.0,9.0,0.0,1.0,82008.0,50.0,0.0,1.0,0.0,2.0,1.0
11058,25.0,0.0,0.0,9.0,0.0,1.0,116044.0,40.0,1.0,1.0,0.0,3.0,1.0
11059,58.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,160101.0,55.0,1.0,1.0,0.0,3.0,1.0
11061,36.0,1.0,0.0,9.0,0.0,1.0,204527.0,40.0,1.0,1.0,0.0,0.0,1.0
11062,36.0,0.0,0.0,10.0,1.0,1.0,276276.0,40.0,1.0,1.0,0.0,3.0,1.0
11063,28.0,0.0,0.0,9.0,0.0,1.0,110408.0,45.0,0.0,1.0,0.0,2.0,1.0
11064,37.0,0.0,0.0,13.0,0.0,1.0,187022.0,40.0,1.0,1.0,0.0,3.0,1.0
11065,35.0,0.0,0.0,13.0,1.0,1.0,117528.0,40.0,1.0,1.0,0.0,3.0,0.0
11066,50.0,0.0,0.0,10.0,0.0,1.0,180439.0,33.0,0.0,1.0,0.0,2.0,1.0
11068,21.0,0.0,0.0,10.0,0.0,1.0,290504.0,40.0,1.0,1.0,0.0,0.0,1.0
11069,49.0,0.0,0.0,9.0,2.0,1.0,162264.0,40.0,1.0,1.0,3.0,3.0,1.0
11070,38.0,0.0,0.0,9.0,0.0,1.0,253716.0,40.0,1.0,1.0,0.0,3.0,1.0
11071,28.0,0.0,0.0,14.0,1.0,0.0,190525.0,50.0,1.0,1.0,0.0,3.0,1.0
11072,29.0,0.0,0.0,13.0,0.0,1.0,283227.0,40.0,1.0,1.0,0.0,3.0,1.0
11073,31.0,0.0,0.0,7.0,2.0,1.0,375221.0,35.0,1.0,1.0,3.0,3.0,1.0
11074,30.0,0.0,0.0,9.0,0.0,1.0,194971.0,52.0,0.0,0.0,2.0,2.0,1.0
11075,30.0,0.0,0.0,9.0,1.0,1.0,198091.0,44.0,1.0,1.0,0.0,3.0,1.0
11076,30.0,0.0,0.0,7.0,1.0,1.0,224462.0,50.0,0.0,1.0,0.0,2.0,1.0
11077,38.0,0.0,0.0,9.0,2.0,1.0,198751.0,40.0,1.0,0.0,2.0,3.0,1.0
11081,23.0,1.0,0.0,13.0,0.0,1.0,61777.0,40.0,0.0,1.0,0.0,2.0,1.0
11082,62.0,0.0,0.0,2.0,2.0,1.0,67928.0,40.0,0.0,0.0,0.0,2.0,1.0
11083,20.0,0.0,0.0,10.0,0.0,1.0,204596.0,32.0,1.0,1.0,0.0,4.0,0.0
11084,23.0,0.0,0.0,10.0,1.0,1.0,27881.0,66.0,1.0,1.0,0.0,3.0,1.0
11085,48.0,0.0,0.0,12.0,-9.223372036854776e+18,1.0,332884.0,40.0,1.0,1.0,0.0,3.0,1.0
11086,60.0,0.0,0.0,10.0,2.0,1.0,178551.0,26.0,0.0,1.0,0.0,2.0,1.0
11087,22.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,215917.0,40.0,0.0,1.0,1.0,2.0,1.0
11090,73.0,1.0,0.0,4.0,0.0,1.0,366204.0,10.0,1.0,1.0,3.0,0.0,0.0
11091,22.0,0.0,0.0,13.0,0.0,1.0,163519.0,40.0,1.0,1.0,0.0,4.0,0.0
11092,51.0,0.0,0.0,9.0,2.0,1.0,123780.0,40.0,1.0,1.0,0.0,0.0,0.0
11093,39.0,0.0,0.0,9.0,0.0,1.0,108140.0,40.0,0.0,1.0,0.0,2.0,1.0
11094,31.0,0.0,0.0,9.0,0.0,0.0,469263.0,50.0,1.0,1.0,3.0,0.0,1.0
11095,52.0,0.0,0.0,10.0,0.0,1.0,216558.0,40.0,1.0,0.0,2.0,5.0,1.0
11098,46.0,0.0,0.0,9.0,0.0,1.0,23545.0,40.0,1.0,1.0,0.0,3.0,1.0
11099,46.0,0.0,0.0,3.0,-9.223372036854776e+18,1.0,409443.0,25.0,0.0,0.0,0.0,2.0,1.0
11100,29.0,1.0,0.0,14.0,0.0,0.0,152744.0,40.0,1.0,1.0,2.0,5.0,0.0
11101,33.0,0.0,0.0,4.0,0.0,1.0,166543.0,40.0,0.0,1.0,3.0,2.0,1.0
11102,23.0,0.0,0.0,7.0,0.0,1.0,224217.0,40.0,1.0,0.0,0.0,3.0,1.0
11103,41.0,0.0,0.0,9.0,0.0,0.0,244522.0,55.0,1.0,1.0,0.0,0.0,1.0
11104,50.0,0.0,0.0,10.0,2.0,1.0,148121.0,40.0,1.0,1.0,2.0,0.0,0.0
11105,69.0,0.0,0.0,12.0,1.0,1.0,295425.0,24.0,0.0,1.0,0.0,2.0,1.0
11107,21.0,0.0,0.0,9.0,2.0,1.0,97214.0,35.0,1.0,1.0,0.0,4.0,0.0
11108,29.0,0.0,0.0,10.0,1.0,0.0,158703.0,40.0,0.0,1.0,0.0,2.0,1.0
11110,44.0,0.0,0.0,10.0,0.0,1.0,180383.0,60.0,0.0,1.0,0.0,2.0,1.0
11111,33.0,0.0,0.0,10.0,2.0,1.0,159123.0,40.0,0.0,1.0,0.0,2.0,1.0
11112,51.0,0.0,0.0,9.0,1.0,1.0,231230.0,45.0,0.0,1.0,0.0,2.0,1.0
11113,25.0,0.0,0.0,13.0,0.0,1.0,134232.0,20.0,1.0,1.0,0.0,4.0,0.0
11114,23.0,0.0,0.0,7.0,0.0,1.0,90729.0,40.0,1.0,1.0,4.0,0.0,1.0
11116,23.0,0.0,0.0,9.0,0.0,1.0,410446.0,40.0,1.0,1.0,0.0,4.0,1.0
11117,28.0,0.0,0.0,9.0,0.0,1.0,120475.0,35.0,1.0,1.0,0.0,3.0,1.0
11118,39.0,0.0,0.0,10.0,0.0,0.0,127048.0,40.0,1.0,1.0,0.0,0.0,0.0
11121,62.0,0.0,0.0,10.0,0.0,2.0,210064.0,20.0,1.0,1.0,0.0,0.0,1.0
11122,53.0,0.0,0.0,10.0,1.0,1.0,77462.0,60.0,1.0,1.0,0.0,3.0,1.0
11123,25.0,0.0,0.0,10.0,2.0,1.0,108001.0,45.0,0.0,1.0,0.0,2.0,1.0
11125,29.0,0.0,0.0,12.0,0.0,0.0,51461.0,45.0,1.0,1.0,0.0,3.0,1.0
11126,31.0,0.0,0.0,10.0,0.0,1.0,147270.0,35.0,1.0,1.0,0.0,4.0,0.0
11127,44.0,0.0,0.0,6.0,2.0,1.0,118212.0,40.0,0.0,1.0,0.0,2.0,1.0
11130,38.0,0.0,0.0,3.0,0.0,1.0,248445.0,40.0,0.0,0.0,0.0,2.0,1.0
11134,47.0,0.0,0.0,12.0,0.0,1.0,234470.0,40.0,1.0,1.0,3.0,0.0,0.0
11135,19.0,0.0,0.0,9.0,0.0,1.0,389942.0,40.0,1.0,1.0,0.0,3.0,1.0
11136,38.0,0.0,0.0,9.0,0.0,1.0,79483.0,45.0,1.0,1.0,0.0,3.0,0.0
11137,39.0,0.0,0.0,11.0,0.0,1.0,389279.0,40.0,1.0,1.0,0.0,0.0,0.0
11138,50.0,0.0,0.0,9.0,2.0,2.0,107581.0,50.0,0.0,1.0,0.0,2.0,1.0
11139,38.0,0.0,0.0,9.0,0.0,1.0,176458.0,35.0,1.0,1.0,0.0,0.0,0.0
11140,19.0,0.0,0.0,10.0,1.0,1.0,70505.0,20.0,1.0,1.0,0.0,3.0,0.0
11141,51.0,0.0,0.0,14.0,0.0,0.0,259646.0,40.0,1.0,1.0,0.0,0.0,0.0
11142,40.0,0.0,0.0,12.0,0.0,1.0,235743.0,45.0,1.0,1.0,0.0,0.0,1.0
11144,28.0,0.0,0.0,9.0,2.0,1.0,103432.0,45.0,1.0,0.0,0.0,4.0,1.0
11145,47.0,0.0,0.0,3.0,1.0,1.0,347088.0,40.0,1.0,1.0,0.0,0.0,0.0
11147,34.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,162113.0,48.0,0.0,1.0,0.0,1.0,0.0
11148,17.0,0.0,0.0,3.0,0.0,1.0,147497.0,20.0,1.0,1.0,0.0,4.0,0.0
11149,33.0,1.0,0.0,11.0,0.0,2.0,37232.0,80.0,1.0,1.0,0.0,3.0,1.0
11150,33.0,0.0,0.0,10.0,0.0,1.0,441949.0,24.0,1.0,1.0,0.0,4.0,1.0
11151,30.0,0.0,0.0,5.0,0.0,1.0,285855.0,40.0,0.0,1.0,0.0,2.0,1.0
11154,38.0,0.0,0.0,9.0,0.0,2.0,36270.0,60.0,1.0,1.0,0.0,0.0,1.0
11156,32.0,0.0,0.0,9.0,2.0,1.0,236415.0,40.0,1.0,1.0,0.0,3.0,0.0
11157,26.0,0.0,0.0,9.0,0.0,1.0,108035.0,40.0,1.0,1.0,0.0,3.0,0.0
11158,21.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,225395.0,24.0,1.0,1.0,0.0,4.0,0.0
11159,28.0,0.0,0.0,9.0,-9.223372036854776e+18,0.0,140239.0,11.0,1.0,1.0,0.0,4.0,0.0
11160,36.0,0.0,0.0,10.0,0.0,1.0,338033.0,40.0,1.0,1.0,0.0,0.0,0.0
11162,56.0,0.0,0.0,4.0,0.0,1.0,337065.0,40.0,1.0,1.0,0.0,5.0,1.0
11164,49.0,1.0,0.0,5.0,-9.223372036854776e+18,1.0,102096.0,40.0,0.0,1.0,0.0,2.0,1.0
11165,47.0,0.0,0.0,14.0,0.0,1.0,31141.0,40.0,0.0,1.0,0.0,2.0,1.0
11167,42.0,0.0,0.0,14.0,0.0,0.0,270147.0,40.0,1.0,1.0,0.0,3.0,0.0
11169,31.0,0.0,0.0,3.0,2.0,1.0,247328.0,30.0,1.0,0.0,0.0,3.0,1.0
11170,48.0,1.0,0.0,9.0,1.0,2.0,31267.0,70.0,0.0,1.0,0.0,2.0,1.0
11171,32.0,0.0,0.0,10.0,0.0,1.0,220066.0,40.0,1.0,1.0,0.0,3.0,0.0
11172,19.0,0.0,0.0,9.0,0.0,2.0,159269.0,53.0,1.0,0.0,0.0,4.0,1.0
11174,24.0,0.0,0.0,9.0,0.0,0.0,354351.0,60.0,0.0,1.0,0.0,2.0,1.0
11175,18.0,0.0,0.0,7.0,0.0,1.0,129053.0,28.0,1.0,1.0,0.0,4.0,1.0
11176,58.0,0.0,0.0,4.0,0.0,1.0,255822.0,40.0,0.0,1.0,0.0,2.0,1.0
11177,49.0,0.0,0.0,9.0,0.0,1.0,192323.0,40.0,0.0,1.0,0.0,2.0,1.0
11178,31.0,0.0,0.0,9.0,0.0,1.0,176244.0,35.0,0.0,1.0,0.0,1.0,0.0
11179,23.0,0.0,0.0,10.0,0.0,1.0,223019.0,40.0,0.0,1.0,0.0,1.0,0.0
11181,22.0,0.0,0.0,10.0,0.0,0.0,194630.0,10.0,1.0,1.0,0.0,4.0,1.0
11182,51.0,0.0,0.0,9.0,0.0,2.0,98980.0,99.0,1.0,1.0,0.0,3.0,1.0
11184,31.0,0.0,0.0,6.0,2.0,1.0,415706.0,40.0,1.0,1.0,0.0,0.0,0.0
11185,38.0,0.0,0.0,10.0,2.0,0.0,68781.0,40.0,0.0,1.0,0.0,2.0,1.0
11186,68.0,0.0,1.0,7.0,0.0,2.0,113718.0,40.0,0.0,1.0,0.0,2.0,1.0
11187,37.0,0.0,0.0,10.0,-9.223372036854776e+18,0.0,152587.0,40.0,1.0,1.0,0.0,3.0,1.0
11188,25.0,0.0,0.0,10.0,0.0,0.0,120268.0,50.0,0.0,1.0,0.0,4.0,1.0
11190,55.0,0.0,0.0,9.0,0.0,0.0,193895.0,38.0,1.0,1.0,0.0,0.0,0.0
11191,32.0,0.0,1.0,9.0,0.0,1.0,239662.0,36.0,0.0,1.0,3.0,2.0,1.0
11194,46.0,0.0,0.0,9.0,1.0,1.0,130667.0,40.0,0.0,1.0,3.0,2.0,1.0
11196,51.0,0.0,0.0,16.0,1.0,0.0,108037.0,40.0,1.0,1.0,0.0,3.0,0.0
11197,50.0,0.0,0.0,9.0,1.0,0.0,129311.0,40.0,0.0,1.0,0.0,2.0,1.0
11198,47.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,149218.0,65.0,0.0,1.0,0.0,2.0,1.0
11199,42.0,0.0,0.0,10.0,0.0,1.0,337276.0,40.0,0.0,1.0,0.0,2.0,1.0
11202,35.0,0.0,0.0,12.0,0.0,2.0,49020.0,35.0,1.0,1.0,0.0,4.0,1.0
11203,36.0,0.0,0.0,9.0,0.0,1.0,165007.0,40.0,1.0,1.0,0.0,3.0,1.0
11204,31.0,0.0,0.0,9.0,0.0,1.0,83413.0,40.0,1.0,1.0,0.0,4.0,1.0
11206,56.0,0.0,0.0,7.0,0.0,1.0,142689.0,50.0,1.0,1.0,0.0,3.0,1.0
11207,36.0,0.0,0.0,10.0,0.0,1.0,398575.0,40.0,1.0,1.0,0.0,0.0,0.0
11208,26.0,0.0,0.0,13.0,0.0,1.0,166301.0,40.0,1.0,1.0,0.0,3.0,1.0
11209,37.0,0.0,0.0,13.0,0.0,1.0,53703.0,40.0,1.0,1.0,0.0,3.0,1.0
11210,38.0,0.0,0.0,12.0,0.0,1.0,274907.0,35.0,1.0,1.0,0.0,3.0,1.0
11211,34.0,0.0,0.0,9.0,0.0,1.0,226525.0,40.0,1.0,1.0,0.0,3.0,1.0
11212,29.0,0.0,0.0,13.0,2.0,1.0,36440.0,40.0,1.0,1.0,0.0,3.0,0.0
11213,37.0,0.0,0.0,10.0,0.0,1.0,81965.0,25.0,1.0,1.0,0.0,0.0,0.0
11215,20.0,0.0,0.0,7.0,0.0,1.0,214238.0,32.0,1.0,0.0,0.0,5.0,0.0
11216,43.0,0.0,0.0,13.0,0.0,1.0,115932.0,40.0,0.0,1.0,0.0,2.0,1.0
11218,63.0,0.0,0.0,9.0,0.0,1.0,123157.0,40.0,0.0,1.0,0.0,2.0,1.0
11219,67.0,0.0,0.0,9.0,0.0,1.0,220283.0,20.0,1.0,1.0,0.0,3.0,0.0
11220,24.0,0.0,0.0,11.0,0.0,1.0,155066.0,40.0,1.0,1.0,0.0,3.0,1.0
11221,29.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,244246.0,40.0,1.0,0.0,0.0,0.0,1.0
11222,37.0,0.0,0.0,9.0,0.0,1.0,112264.0,40.0,0.0,1.0,0.0,2.0,1.0
11223,54.0,0.0,0.0,10.0,0.0,1.0,200450.0,60.0,0.0,1.0,0.0,2.0,1.0
11226,36.0,0.0,0.0,11.0,0.0,0.0,43712.0,50.0,1.0,1.0,0.0,3.0,1.0
11229,24.0,0.0,0.0,13.0,2.0,1.0,311311.0,65.0,1.0,1.0,0.0,3.0,1.0
11231,29.0,0.0,0.0,10.0,0.0,1.0,264166.0,60.0,1.0,0.0,0.0,3.0,0.0
11232,44.0,0.0,0.0,9.0,0.0,1.0,112656.0,20.0,0.0,1.0,0.0,1.0,0.0
11233,45.0,0.0,0.0,9.0,2.0,1.0,123844.0,60.0,1.0,1.0,0.0,4.0,0.0
11234,27.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,146760.0,40.0,1.0,1.0,3.0,4.0,0.0
11235,36.0,0.0,0.0,13.0,0.0,1.0,225516.0,40.0,0.0,1.0,3.0,2.0,1.0
11237,32.0,0.0,0.0,13.0,1.0,0.0,199227.0,55.0,0.0,1.0,0.0,2.0,1.0
11238,18.0,0.0,0.0,9.0,0.0,1.0,299347.0,20.0,1.0,1.0,0.0,4.0,0.0
11239,39.0,0.0,1.0,11.0,0.0,1.0,74194.0,45.0,1.0,1.0,0.0,3.0,1.0
11240,25.0,0.0,0.0,9.0,0.0,1.0,244408.0,40.0,0.0,0.0,2.0,4.0,0.0
11241,26.0,0.0,0.0,8.0,0.0,1.0,198289.0,40.0,1.0,0.0,0.0,5.0,1.0
11243,50.0,0.0,0.0,9.0,1.0,0.0,149433.0,45.0,0.0,1.0,0.0,2.0,1.0
11244,47.0,0.0,0.0,2.0,0.0,1.0,236999.0,40.0,0.0,0.0,0.0,2.0,1.0
11245,17.0,0.0,0.0,6.0,2.0,1.0,34943.0,15.0,1.0,1.0,0.0,4.0,0.0
11247,34.0,1.0,0.0,10.0,0.0,1.0,329170.0,70.0,1.0,1.0,0.0,3.0,0.0
11248,26.0,0.0,0.0,13.0,2.0,1.0,122999.0,45.0,1.0,1.0,0.0,3.0,1.0
11249,48.0,0.0,0.0,6.0,0.0,0.0,118972.0,40.0,0.0,1.0,0.0,2.0,1.0
11251,40.0,0.0,0.0,9.0,1.0,1.0,195124.0,40.0,0.0,0.0,0.0,2.0,1.0
11252,21.0,0.0,0.0,10.0,0.0,1.0,143184.0,40.0,1.0,1.0,0.0,4.0,0.0
11255,41.0,0.0,0.0,10.0,0.0,1.0,319366.0,40.0,0.0,0.0,0.0,2.0,1.0
11256,34.0,0.0,0.0,9.0,0.0,1.0,61559.0,35.0,1.0,1.0,0.0,3.0,1.0
11257,47.0,0.0,0.0,10.0,0.0,1.0,247869.0,50.0,1.0,1.0,0.0,0.0,1.0
11259,36.0,0.0,0.0,11.0,0.0,1.0,239755.0,40.0,1.0,1.0,0.0,3.0,1.0
11260,29.0,0.0,0.0,9.0,0.0,1.0,198210.0,40.0,1.0,1.0,3.0,0.0,0.0
11261,46.0,0.0,0.0,9.0,-9.223372036854776e+18,0.0,190961.0,40.0,1.0,1.0,3.0,0.0,0.0
11262,77.0,0.0,1.0,11.0,0.0,1.0,171193.0,30.0,1.0,1.0,0.0,3.0,0.0
11263,27.0,0.0,0.0,13.0,0.0,1.0,110073.0,40.0,1.0,0.0,0.0,3.0,1.0
11264,19.0,0.0,0.0,9.0,0.0,1.0,163885.0,40.0,1.0,1.0,0.0,4.0,0.0
11266,18.0,0.0,0.0,7.0,0.0,1.0,430930.0,6.0,1.0,1.0,0.0,4.0,0.0
11267,54.0,0.0,0.0,10.0,0.0,1.0,200450.0,35.0,0.0,1.0,0.0,2.0,1.0
11269,45.0,0.0,0.0,10.0,0.0,2.0,214690.0,40.0,1.0,1.0,0.0,3.0,1.0
11271,26.0,0.0,0.0,13.0,0.0,0.0,345779.0,43.0,1.0,1.0,0.0,3.0,1.0
11272,26.0,0.0,0.0,13.0,0.0,1.0,58350.0,50.0,1.0,1.0,0.0,3.0,0.0
11273,41.0,0.0,0.0,9.0,0.0,1.0,164647.0,40.0,1.0,1.0,3.0,3.0,0.0
11274,21.0,0.0,0.0,9.0,0.0,1.0,142809.0,40.0,1.0,1.0,0.0,3.0,1.0
11276,26.0,0.0,0.0,13.0,0.0,1.0,195067.0,40.0,0.0,1.0,0.0,2.0,1.0
11277,49.0,0.0,0.0,10.0,0.0,1.0,289964.0,50.0,1.0,1.0,0.0,3.0,1.0
11278,26.0,0.0,0.0,10.0,1.0,1.0,194813.0,40.0,0.0,1.0,0.0,2.0,1.0
11279,43.0,0.0,0.0,9.0,2.0,2.0,303211.0,40.0,1.0,1.0,0.0,4.0,1.0
11280,22.0,0.0,0.0,10.0,0.0,1.0,37932.0,25.0,1.0,1.0,0.0,3.0,1.0
11281,73.0,0.0,0.0,9.0,1.0,2.0,268832.0,45.0,0.0,1.0,0.0,2.0,1.0
11282,33.0,0.0,0.0,3.0,0.0,1.0,63925.0,35.0,1.0,1.0,0.0,3.0,1.0
11283,25.0,0.0,0.0,9.0,0.0,1.0,189897.0,40.0,1.0,1.0,0.0,3.0,1.0
11284,36.0,0.0,0.0,9.0,-9.223372036854776e+18,1.0,635913.0,40.0,1.0,1.0,3.0,3.0,1.0
11287,54.0,0.0,0.0,11.0,0.0,2.0,164757.0,16.0,0.0,1.0,0.0,2.0,1.0
11288,33.0,0.0,0.0,12.0,0.0,1.0,236013.0,55.0,0.0,1.0,0.0,1.0,0.0
11289,79.0,0.0,0.0,13.0,2.0,1.0,149912.0,40.0,1.0,1.0,0.0,3.0,0.0
11292,23.0,0.0,0.0,9.0,1.0,0.0,209744.0,38.0,1.0,1.0,0.0,3.0,1.0
11293,25.0,0.0,0.0,9.0,2.0,1.0,161027.0,40.0,1.0,1.0,0.0,4.0,1.0
11294,54.0,0.0,0.0,10.0,-9.223372036854776e+18,1.0,131662.0,40.0,1.0,0.0,0.0,3.0,0.0
11295,47.0,0.0,0.0,10.0,0.0,1.0,115971.0,40.0,0.0,1.0,0.0,2.0,1.0
11296,21.0,0.0,0.0,9.0,1.0,1.0,88373.0,16.0,0.0,1.0,0.0,5.0,0.0
